gene_stable_id,name,chr,start,stop,biotype,FDR,log2FC,p,GFP1,GFP2,GFP3,WT1,WT2,WT3,effect,-log(p)
ENSG00000153130,SCOC,4,140257285,140385726,protein_coding,1.55212e-05,0.53489,1.79231e-06,14.2458,15.6345,16.0789,17.7959,16.1182,19.1118,down,13.232005267301338
ENSG00000065882,TBC1D1,4,37891083,38139175,protein_coding,0.00911163,0.535133,0.00209002,4.28377,3.71896,3.97764,4.89244,4.59489,4.38891,down,6.170581643673213
ENSG00000124615,MOCS1,6,39899577,39934551,protein_coding,0.525754,0.535195,0.321248,0.538267,0.679659,0.698974,0.877158,0.800337,0.542363,not significant,1.135541868473021
ENSG00000135899,SP110,2,230167292,230225729,protein_coding,0.00247492,0.535435,0.000479723,12.4133,12.0938,12.0201,13.3663,13.3441,15.516,down,7.642301703972347
ENSG00000117308,GALE,1,23795598,23800781,protein_coding,0.0528734,0.535522,0.0162884,7.82791,9.34191,9.32061,9.36931,11.5311,9.79136,not significant,4.117302080958789
ENSG00000120458,MSANTD2,11,124766497,124800673,protein_coding,0.325764,0.5362,0.16092,1.16663,1.607,1.51495,1.26743,1.86808,1.82857,not significant,1.8268479319005495
ENSG00000197586,ENTPD6,20,25195692,25226729,protein_coding,0.00264944,0.537294,0.000517193,14.0231,12.159,11.9724,14.7722,16.8409,12.7841,down,7.5670944455742495
ENSG00000122912,SLC25A16,10,68477997,68527523,protein_coding,0.0825243,0.537504,0.0278214,1.79493,2.64343,2.10993,2.72587,2.75184,2.11644,not significant,3.581949770244758
ENSG00000181804,SLC9A9,3,143265221,143848485,protein_coding,0.407343,0.537737,0.220737,1.06903,1.39893,0.984366,1.46336,1.39389,1.14898,not significant,1.510783331379386
ENSG00000172932,ANKRD13D,11,67288546,67302485,protein_coding,0.394072,0.538398,0.210012,1.32293,1.36672,1.1713,1.79653,1.74007,0.962719,not significant,1.5605906070401163
ENSG00000147044,CASK,X,41514933,41923645,protein_coding,9.35562e-06,0.538721,1.03257e-06,7.00417,8.19265,7.7696,8.47343,9.82506,8.37328,down,13.78345971779914
ENSG00000178229,ZNF543,19,57320471,57330770,protein_coding,0.525375,0.538817,0.32057,0.550682,0.640025,1.02389,0.807651,0.850289,0.901669,not significant,1.1376546177327787
ENSG00000222014,RAB6C,2,129979663,129982738,protein_coding,0.0270759,0.539449,0.00736984,7.1038,6.40025,6.40661,7.34963,8.67295,7.15786,down,4.910359282650199
ENSG00000115652,UXS1,2,106093302,106194339,protein_coding,5.08161e-06,0.539491,5.34241e-07,33.0059,32.5287,33.0944,36.1511,36.6693,41.5076,down,14.442418788934908
ENSG00000174996,KLC2,11,66257293,66267860,protein_coding,0.361094,0.540835,0.185936,0.916241,1.15692,0.97347,0.746551,1.46713,1.33353,not significant,1.6823527505016191
ENSG00000117335,CD46,1,207752056,207795513,protein_coding,0.00051722,0.540956,8.40025e-05,13.4875,16.5028,14.7302,17.0185,19.7009,15.3364,down,9.384663997659075
ENSG00000148290,SURF1,9,133351757,133356676,protein_coding,0.027112,0.540979,0.00738142,19.5386,21.6272,16.8049,23.4252,24.9013,19.2186,down,4.908789246954437
ENSG00000118162,KPTN,19,47475149,47484265,protein_coding,0.296598,0.541262,0.141115,4.34723,3.36835,3.13416,4.25054,3.99548,4.38031,not significant,1.9581801181903453
ENSG00000141013,GAS8,16,90019628,90044975,protein_coding,0.297464,0.542122,0.141644,1.35754,1.99299,1.59415,1.81636,2.05935,1.87182,not significant,1.9544384115271956
ENSG00000157881,PANK4,1,2508530,2526628,protein_coding,0.361287,0.54236,0.186207,2.46512,1.66516,1.71249,2.78111,2.73273,1.33747,not significant,1.680896320860844
ENSG00000055070,SZRD1,1,16352574,16398145,protein_coding,1.02812e-06,0.543705,9.42988e-08,46.0615,43.9757,48.3445,60.1405,58.4948,42.961,down,16.17679737273261
ENSG00000108819,PPP1R9B,17,50133736,50150677,protein_coding,0.0507675,0.543778,0.0155034,3.55796,4.42334,3.84427,4.00949,5.1523,4.61801,not significant,4.1666959242729815
ENSG00000084234,APLP2,11,130068146,130144811,protein_coding,2.46052e-05,0.543941,2.95887e-06,17.4781,17.5333,16.7532,21.0521,19.556,19.653,down,12.730703119272723
ENSG00000108599,AKAP10,17,19904301,19978343,protein_coding,0.124488,0.544349,0.0462143,3.06328,3.35844,2.32473,2.68952,3.66809,3.84249,not significant,3.074466004977532
ENSG00000143771,CNIH4,1,224356857,224379459,protein_coding,1.63206e-07,0.544606,1.3045e-08,29.3056,31.2955,31.3327,32.5748,40.5818,34.1288,down,18.15486091835772
ENSG00000125871,MGME1,20,17969017,17991122,protein_coding,0.000153341,0.545448,2.20135e-05,25.5027,23.8769,27.5795,27.6071,32.1117,30.056,down,10.72385465644013
ENSG00000272688,AP005329.3,18,3246400,3247086,lincRNA,0.622141,0.545987,0.419851,1.85133,3.4427,2.75375,3.25827,1.52457,4.477,not significant,0.8678553925523765
ENSG00000104695,PPP2CB,8,30774456,30814314,protein_coding,1.39686e-06,0.545992,1.30565e-07,36.1699,36.7374,41.1278,42.9154,48.3185,41.871,down,15.851394649895282
ENSG00000171295,ZNF440,19,11814283,11835201,protein_coding,0.354236,0.546104,0.181035,1.05812,1.31178,0.730739,1.24151,1.03475,1.33272,not significant,1.7090648962441661
ENSG00000146802,TMEM168,7,112762381,112790592,protein_coding,0.0482107,0.546354,0.014628,2.28437,2.18646,2.03445,2.69342,2.35148,2.5387,down,4.2248177786950025
ENSG00000144134,RABL2A,2,113627228,113643396,protein_coding,0.476047,0.547216,0.27651,1.39267,1.21742,1.25202,1.57119,1.65414,1.29533,not significant,1.2855082923084546
ENSG00000103363,ELOB,16,2771413,2777297,protein_coding,7.32039e-08,0.547452,5.57319e-09,159.202,142.604,146.896,186.485,191.23,147.707,down,19.00529823599202
ENSG00000107560,RAB11FIP2,10,118004915,118046941,protein_coding,0.000549048,0.547536,8.96031e-05,8.65157,7.43475,7.64604,8.26689,9.55341,9.90614,down,9.320120640367609
ENSG00000154309,DISP1,1,222872270,223005995,protein_coding,0.0112829,0.547569,0.00266783,5.17392,5.12477,5.83712,6.83205,6.53385,5.48202,down,5.926489871099776
ENSG00000135951,TSGA10,2,98997260,99154964,protein_coding,0.0333391,0.547576,0.00943909,4.53043,3.94139,4.56007,4.83766,5.15442,5.22562,down,4.662895701776428
ENSG00000020922,MRE11,11,94415577,94493908,protein_coding,0.0052815,0.547645,0.00111846,5.14869,4.48475,4.57645,5.36321,4.84962,6.34074,down,6.795802539855065
ENSG00000272079,AC004233.3,16,3006119,3007388,lincRNA,0.335127,0.547691,0.167257,5.00398,4.54927,3.61525,7.24118,4.73891,3.4286,not significant,1.7882237273369275
ENSG00000197608,ZNF841,19,52064465,52095765,protein_coding,0.47807,0.548255,0.278901,0.8214,0.979142,0.53705,0.926689,0.780489,1.01865,not significant,1.2768983988406004
ENSG00000007255,TRAPPC6A,19,45162927,45178237,protein_coding,0.387935,0.549722,0.205827,5.67955,8.80133,3.35239,6.47877,9.0944,5.40484,not significant,1.5807192688522662
ENSG00000187838,PLSCR3,17,7389726,7394842,protein_coding,0.0417495,0.549744,0.0123423,8.26109,6.91406,7.11055,10.1222,8.8267,7.16492,down,4.394722892135119
ENSG00000011243,AKAP8L,19,15380049,15419141,protein_coding,0.48134,0.549914,0.281664,1.10966,1.94887,1.41477,2.71246,1.14226,1.34173,not significant,1.2670404077935107
ENSG00000171813,PWWP2B,10,132397167,132417859,protein_coding,0.155264,0.549992,0.0610648,3.9343,3.76713,3.46638,5.53563,4.04988,3.4808,not significant,2.7958196835630074
ENSG00000177606,JUN,1,58780787,58784327,protein_coding,0.000163578,0.549996,2.35794e-05,25.8307,20.3108,20.1257,23.4322,30.7257,23.7138,down,10.655137108471408
ENSG00000159228,CBR1,21,36069940,36073166,protein_coding,1.4028e-07,0.550026,1.11115e-08,44.4763,42.7354,47.2544,53.1171,55.3877,48.8888,down,18.315285228907026
ENSG00000143367,TUFT1,1,151540304,151583583,protein_coding,0.0105532,0.550404,0.00247871,9.14441,7.59142,8.93486,8.94102,10.6737,10.448,down,6.000017015426384
ENSG00000214063,TSPAN4,11,842811,867116,protein_coding,0.289238,0.550835,0.136496,12.5022,10.5001,11.7541,17.4128,16.4804,7.15966,not significant,1.9914599688157981
ENSG00000133059,DSTYK,1,205142504,205211702,protein_coding,0.00219938,0.551031,0.000420987,5.48465,5.10887,5.9546,5.94874,5.70747,7.64031,down,7.772908603618512
ENSG00000176108,CHMP6,17,80991597,81009517,protein_coding,0.248509,0.551415,0.11139,4.43724,2.6018,3.18541,4.22129,4.81449,3.02095,not significant,2.1947177221250387
ENSG00000165895,ARHGAP42,11,100687287,100993941,protein_coding,0.0301178,0.552013,0.00837199,2.14887,2.57391,2.74632,3.13638,3.33402,2.29074,down,4.782863668856813
ENSG00000286053,ASDURF,2,189661451,189666437,protein_coding,0.0544795,0.552824,0.0168831,23.5672,19.3233,26.6291,27.0664,30.0356,24.5004,not significant,4.081442157386693
ENSG00000139641,ESYT1,12,56118249,56144671,protein_coding,0.000202691,0.552998,3.00269e-05,12.3345,12.2816,13.6387,16.917,13.7885,14.0593,down,10.413416911400859
ENSG00000180979,LRRC57,15,42537819,42548802,protein_coding,0.00332509,0.553051,0.000665627,3.97364,5.03331,4.88265,4.96638,5.79766,5.50099,down,7.314781104376163
ENSG00000258986,TMEM179,14,104474677,104605647,protein_coding,0.128967,0.553948,0.0482233,1.89695,1.86176,1.96506,2.5503,2.05031,2.10253,not significant,3.0319129722372997
ENSG00000198920,KIAA0753,17,6578146,6640711,protein_coding,0.149129,0.554097,0.0579782,1.47945,1.91052,1.71921,2.16981,1.99881,1.81679,not significant,2.8476882011585354
ENSG00000255073,ZFP91-CNTF,11,58579171,58624639,protein_coding,0.0978553,0.554835,0.0342327,8.40719,8.14264,9.15562,8.2202,6.5988,15.0363,not significant,3.3745739513737254
ENSG00000178752,ERFE,2,238158969,238168900,protein_coding,0.308932,0.554939,0.149289,1.63484,1.60006,2.74256,2.86043,1.86001,2.25417,not significant,1.901871254311368
ENSG00000166123,GPT2,16,46884361,46931289,protein_coding,0.00195205,0.555105,0.000368277,7.49068,8.44215,7.59681,8.87767,9.34634,9.37743,down,7.906675185553696
ENSG00000103005,USB1,16,57999545,58021618,protein_coding,0.00213928,0.555136,0.000407661,8.92157,8.07231,9.54077,11.5738,11.0444,8.57818,down,7.805074611287119
ENSG00000213676,ATF6B,6,32115263,32128253,protein_coding,0.273422,0.55517,0.127189,2.48647,2.56877,2.43856,2.15065,2.55951,4.04717,not significant,2.0620811098029734
ENSG00000246095,LINC01096,4,13546074,13547801,lincRNA,0.734531,0.555304,0.552384,0.602853,0.830412,0.640509,0.589445,0.827418,1.0124,not significant,0.5935118223849447
ENSG00000139146,SINHCAF,12,31280583,31327058,protein_coding,5.69438e-05,0.55587,7.38823e-06,19.4441,22.9254,17.3563,22.0507,25.6702,22.5054,down,11.815622364547158
ENSG00000155016,CYP2U1,4,107931548,107953461,protein_coding,0.0880308,0.556065,0.0301216,2.60856,2.1665,3.20624,3.00064,2.89579,3.45301,not significant,3.502512756611373
ENSG00000256618,MTRNR2L1,17,22523110,22524663,protein_coding,0.0117968,0.556395,0.00280246,18.9725,18.0798,13.9017,21.5889,19.0247,19.2817,down,5.877257676090381
ENSG00000147883,CDKN2B,9,22002902,22009305,protein_coding,0.000502503,0.556874,8.11518e-05,10.9241,10.3618,10.8599,12.4926,13.3494,11.9728,down,9.419189083103646
ENSG00000101335,MYL9,20,36541496,36551447,protein_coding,0.561691,0.556955,0.357355,0.723653,0.654156,0.86496,0.796002,1.02425,0.820305,not significant,1.029025593529328
ENSG00000119723,COQ6,14,73949925,73963670,protein_coding,0.0975584,0.556992,0.0341097,5.10455,3.79693,6.725,6.08904,6.41049,5.86347,not significant,3.3781734776650176
ENSG00000083812,ZNF324,19,58467044,58475436,protein_coding,0.0776437,0.557146,0.0258455,2.51132,2.40913,2.00114,2.98164,2.67742,2.48525,not significant,3.655618774419507
ENSG00000205642,VCX3B,X,8464829,8466510,protein_coding,0.536227,0.55724,0.331579,1.72938,2.23328,2.29675,3.38183,2.44775,1.52472,not significant,1.1038891870388072
ENSG00000214357,NEURL1B,5,172641265,172691540,protein_coding,0.000117748,0.557867,1.64336e-05,9.21272,9.19089,10.9644,11.7913,10.623,12.0318,down,11.01618253853487
ENSG00000250305,TRMT9B,8,12945641,13031503,protein_coding,0.144241,0.557926,0.0556342,0.693306,0.955008,0.781254,0.780596,1.0597,1.01612,not significant,2.888957158913263
ENSG00000259129,LINC00648,14,47764953,47795092,lincRNA,0.30697,0.558166,0.147879,1.33554,2.41455,1.68501,2.04036,2.14808,2.18676,not significant,1.9113609071762236
ENSG00000145439,CBR4,4,168863769,169010275,protein_coding,0.218742,0.558374,0.0940208,1.33624,1.86064,1.72834,1.76096,2.03334,1.99035,not significant,2.3642392445944433
ENSG00000049245,VAMP3,1,7771295,7781432,protein_coding,3.21473e-06,0.558445,3.24504e-07,29.9666,34.7915,32.1415,36.0902,43.0877,34.9874,down,14.940967974221845
ENSG00000122550,KLHL7,7,23105757,23177914,protein_coding,0.00869425,0.558481,0.00197436,3.89725,4.37806,3.69847,4.21752,4.79071,5.07066,down,6.227510983777715
ENSG00000117408,IPO13,1,43946949,43968022,protein_coding,0.1964,0.558762,0.0820774,2.07968,2.14852,1.55268,3.07762,1.90934,1.81233,not significant,2.500092574474641
ENSG00000179832,MROH1,8,144148015,144261940,protein_coding,0.374641,0.559339,0.196027,0.880787,0.563298,0.935802,1.23028,1.07936,0.507137,not significant,1.6295028741369417
ENSG00000275479,AC087741.2,17,80149626,80149798,lincRNA,0.623982,0.560472,0.421747,8.86054,13.7308,6.27599,15.883,9.12084,8.92797,not significant,0.86334967080009
ENSG00000085982,USP40,2,233475519,233566782,protein_coding,0.0208262,0.560686,0.00543558,2.51267,2.33297,2.63582,2.86106,3.17581,2.78817,down,5.214789048371312
ENSG00000141441,GAREM1,18,32124876,32470882,protein_coding,0.0642339,0.561405,0.0206214,1.61271,2.19925,1.61064,2.01836,2.19132,2.17748,not significant,3.8814259074507684
ENSG00000089289,IGBP1,X,70133446,70166324,protein_coding,0.000202804,0.561515,3.00569e-05,31.4777,26.3255,33.8782,38.5053,37.873,31.8546,down,10.412418306036583
ENSG00000177169,ULK1,12,131894621,131923150,protein_coding,0.000259456,0.561571,3.96759e-05,12.409,11.0447,9.38097,14.1863,13.2157,11.3973,down,10.134766607499067
ENSG00000172264,MACROD2,20,13995368,16053197,protein_coding,0.189114,0.561633,0.0781786,1.24715,1.33615,1.91395,1.94202,1.56907,1.7686,not significant,2.5487593261708628
ENSG00000237651,C2orf74,2,61145067,61164829,protein_coding,0.0314198,0.561634,0.00879903,11.3052,17.8959,16.6609,14.976,20.0837,18.9241,down,4.733113790846176
ENSG00000156787,TBC1D31,8,123041967,123152153,protein_coding,0.0865652,0.561985,0.0295294,1.77508,2.00443,2.71929,2.42177,2.33716,2.87007,not significant,3.5223689017530777
ENSG00000165525,NEMF,14,49782082,49852821,protein_coding,2.30212e-10,0.562542,1.25384e-11,39.8501,40.2534,41.2179,46.7235,45.1489,50.9573,down,25.102225180570827
ENSG00000134109,EDEM1,3,5187645,5219958,protein_coding,0.0235011,0.562671,0.00625756,3.46458,3.53765,3.16736,3.15119,4.47868,4.38398,down,5.0739649462105065
ENSG00000269955,FMC1-LUC7L2,7,139341359,139422599,protein_coding,0.0604649,0.562684,0.0191219,15.7509,12.0067,14.2976,14.5034,11.6486,23.1127,not significant,3.9569210039110527
ENSG00000148481,MINDY3,10,15778169,15860507,protein_coding,0.00906819,0.563216,0.00207768,5.88323,6.87076,7.2019,8.00331,9.08409,6.50792,down,6.176503392388646
ENSG00000162066,AMDHD2,16,2520356,2531422,protein_coding,0.233172,0.563236,0.102299,2.16765,2.2394,1.89179,2.5736,3.10792,1.79412,not significant,2.279855381243399
ENSG00000159259,CHAF1B,21,36385391,36419015,protein_coding,0.00160178,0.563451,0.00029559,9.95307,7.87348,11.2394,10.5102,11.9433,11.8626,down,8.126537198961781
ENSG00000074054,CLASP1,2,121337775,121649587,protein_coding,0.0131629,0.564299,0.00318217,2.91722,3.28502,2.7275,3.47985,4.38426,2.73366,down,5.750191924975092
ENSG00000187566,NHLRC1,6,18120439,18122687,protein_coding,0.459317,0.564467,0.262062,1.35588,2.10115,0.960383,1.32573,2.32619,1.5939,not significant,1.3391741619947835
ENSG00000126005,MMP24OS,20,35201744,35278131,protein_coding,0.00363017,0.564558,0.000735255,18.0577,18.0388,21.564,25.3898,23.5041,19.2478,down,7.2152931801452675
ENSG00000160570,DEDD2,19,42198597,42220140,protein_coding,0.00760355,0.56462,0.00168487,11.3829,10.6398,10.4814,12.4017,13.9492,12.125,down,6.386066869489441
ENSG00000187676,B3GLCT,13,31199974,31332276,protein_coding,0.00681355,0.56582,0.00148617,5.84537,6.16337,6.2745,7.36515,7.19569,7.04353,down,6.511552938153158
ENSG00000067798,NAV3,12,77324640,78213010,protein_coding,0.165374,0.566429,0.0661021,0.823947,0.766099,0.656559,0.745199,0.763336,1.14155,not significant,2.716554762583768
ENSG00000110711,AIP,11,67483025,67491103,protein_coding,0.0328758,0.567938,0.00927565,15.7865,14.4765,13.5688,20.8117,19.5368,11.7959,down,4.680362592081654
ENSG00000106546,AHR,7,16916358,17346152,protein_coding,0.0868999,0.568322,0.0296777,1.79624,1.78697,1.97912,1.78882,1.84901,2.91597,not significant,3.517359356947171
ENSG00000249614,LINC02503,4,103961615,104036923,lincRNA,0.671787,0.568388,0.474904,1.56405,0.969496,1.9941,1.52927,1.61,2.20634,not significant,0.7446426006366746
ENSG00000170871,KIAA0232,4,6781374,6884170,protein_coding,0.0247614,0.568538,0.00664747,2.4617,2.51015,2.61546,2.53198,2.96183,3.47904,down,5.013518947832085
ENSG00000167004,PDIA3,15,43746409,43773278,protein_coding,0.000206145,0.568628,3.06625e-05,26.7807,25.1714,27.2068,27.7372,26.999,38.5989,down,10.392470148379667
ENSG00000267475,AC008736.2,19,32687088,32691750,lincRNA,0.526669,0.568835,0.322117,3.5775,4.15791,4.75119,6.12137,5.06356,3.60472,not significant,1.1328404453975536
ENSG00000167555,ZNF528,19,52397848,52418412,protein_coding,0.260541,0.568977,0.119184,1.23929,1.33366,1.15211,1.66612,1.11623,1.61293,not significant,2.1270867615482167
ENSG00000157827,FMNL2,2,152335173,152649826,protein_coding,0.0418888,0.56909,0.012405,3.6933,2.27116,3.45685,3.74012,3.5755,3.85431,down,4.389655661838373
ENSG00000132109,TRIM21,11,4384896,4393702,protein_coding,0.542206,0.569901,0.336944,0.656337,1.0849,1.95253,1.15513,1.75661,1.45493,not significant,1.0878385345447144
ENSG00000121690,DEPDC7,11,33015875,33033582,protein_coding,0.103719,0.570216,0.0368612,6.22382,6.1872,4.49156,4.9372,8.34074,6.8628,not significant,3.300595771654539
ENSG00000111879,FAM184A,6,118959762,119149387,protein_coding,0.0318444,0.570262,0.00893878,2.85736,3.48866,3.03584,3.34411,3.47608,4.27504,down,4.717356164433339
ENSG00000198911,SREBF2,22,41833078,41907307,protein_coding,0.00146257,0.570749,0.000267409,6.34663,6.88691,6.59752,8.75016,8.27209,6.53295,down,8.226731236420797
ENSG00000170889,RPS9,19,54200808,54249003,protein_coding,8.41693e-09,0.570849,5.55758e-10,153.448,144.416,160.408,203.598,193.555,148.027,down,21.310688168226086
ENSG00000165233,CARD19,9,93096216,93113283,protein_coding,0.00354742,0.571089,0.000716404,34.9735,37.6621,33.3792,46.6567,40.2722,38.8233,down,7.241266304320384
ENSG00000239407,Z68871.1,X,102884413,102906158,lincRNA,0.37122,0.571129,0.193581,3.36278,5.55856,4.52558,3.06879,4.38466,8.35799,not significant,1.6420592494516217
ENSG00000047644,WWC3,X,10015561,10144478,protein_coding,3.68002e-05,0.572162,4.58196e-06,9.40041,9.59315,9.50038,10.6485,10.896,12.2442,down,12.293383703783384
ENSG00000123066,MED13L,12,115953871,116277719,protein_coding,0.000229712,0.572232,3.46162e-05,3.75657,4.06947,4.07201,4.16375,4.32094,5.59346,down,10.271188777383317
ENSG00000102898,NUTF2,16,67846922,67872567,protein_coding,4.64543e-09,0.572343,2.92544e-10,59.5286,64.8234,63.5674,71.6743,86.2231,65.8582,down,21.95240603321927
ENSG00000150687,PRSS23,11,86791058,86952910,protein_coding,2.64087e-05,0.572951,3.19476e-06,10.3656,9.71049,11.2931,12.4971,12.9308,11.8607,down,12.653998590327118
ENSG00000197568,HHLA3,1,70354804,70385339,protein_coding,0.00148941,0.573333,0.000272903,32.4258,36.1578,41.2867,46.802,43.7098,39.9331,down,8.206394137272662
ENSG00000166971,AKTIP,16,53491039,53504411,protein_coding,0.0399157,0.573386,0.0116957,4.58565,3.99722,4.49145,5.18423,5.23665,5.12592,down,4.448534026098478
ENSG00000137145,DENND4C,9,19230434,19373545,protein_coding,0.000553858,0.573581,9.04968e-05,4.61203,5.08448,4.63701,5.75031,5.79898,5.48923,down,9.310196066999564
ENSG00000197858,GPAA1,8,144082589,144086216,protein_coding,0.000100408,0.574466,1.37768e-05,22.399,21.0886,22.3913,27.403,27.4867,23.57,down,11.192524539955722
